humidity,light,temperature,occupancy
2752,'OFF',19.0,0.0
2753,'OFF',19.0,0.0
2754,'OFF',19.0,0.0
2755,'OFF',19.0,0.0
2756,'OFF',19.0,0.0
2757,'OFF',19.0,0.0
2758,'OFF',19.0,1.0
2759,'OFF',21.0,0.0
2760,'OFF',19.0,0.0
2761,'ON',19.0,0.0
2762,'OFF',19.0,0.0
2763,'OFF',19.0,0.0
2764,'OFF',19.0,0.0
2765,'OFF',19.0,0.0
2766,'OFF',19.0,0.0
2767,'OFF',19.0,0.0
2768,'OFF',19.0,0.0
2769,'OFF',19.0,0.0
2770,'OFF',19.0,0.0
2771,'OFF',19.0,0.0
2772,'OFF',19.0,0.0
2773,'OFF',19.0,0.0
2774,'OFF',19.0,0.0
2775,'OFF',19.0,0.0
2776,'ON',19.0,0.0
2777,'OFF',19.0,0.0
2778,'OFF',19.0,0.0
2779,'OFF',19.0,0.0
2780,'OFF',19.0,1.0
2781,'OFF',19.0,0.0
2782,'OFF',19.0,0.0
2783,'OFF',19.0,0.0
2784,'OFF',19.0,0.0
2785,'OFF',19.0,0.0
2786,'OFF',19.0,0.0
2787,'OFF',19.0,0.0
2788,'OFF',19.0,0.0
2789,'OFF',19.0,0.0
2790,'OFF',19.0,0.0
2791,'OFF',19.0,0.0
2792,'OFF',19.0,1.0
2793,'OFF',19.0,0.0
2794,'OFF',19.0,0.0
2795,'OFF',19.0,1.0
2796,'OFF',19.0,0.0
2797,'OFF',19.0,0.0
2798,'OFF',19.0,1.0
2799,'OFF',19.0,0.0
2800,'OFF',19.0,0.0
2801,'OFF',19.0,0.0
2802,'OFF',19.0,0.0
2803,'OFF',19.0,0.0
2804,'OFF',19.0,0.0
2805,'OFF',19.0,0.0
2806,'OFF',19.0,0.0
2807,'OFF',19.0,0.0
2808,'OFF',19.0,0.0
2809,'OFF',19.0,0.0
2810,'OFF',19.0,0.0
2811,'OFF',19.0,0.0
2812,'OFF',19.0,0.0
2813,'ON',19.0,0.0
2814,'ON',19.0,0.0
2815,'OFF',19.0,0.0
2816,'OFF',19.0,1.0
2817,'OFF',19.0,0.0
2818,'OFF',19.0,0.0
2819,'OFF',19.0,0.0
2820,'OFF',19.0,0.0
2821,'OFF',19.0,0.0
2822,'OFF',19.0,0.0
2823,'OFF',19.0,0.0
2824,'OFF',19.0,0.0
2825,'ON',19.0,0.0
2826,'OFF',19.0,0.0
2827,'OFF',19.0,0.0
2828,'OFF',19.0,0.0
2829,'OFF',19.0,0.0
2830,'OFF',19.0,0.0
2831,'OFF',19.0,0.0
2832,'OFF',19.0,0.0
2833,'OFF',19.0,0.0
2834,'OFF',19.0,0.0
2835,'OFF',19.0,0.0
2836,'ON',19.0,0.0
2837,'OFF',19.0,0.0
2838,'OFF',19.0,0.0
2839,'OFF',19.0,0.0
2840,'OFF',19.0,1.0
2841,'OFF',19.0,0.0
2842,'OFF',19.0,0.0
2843,'OFF',19.0,0.0
2844,'OFF',19.0,0.0
2845,'OFF',19.0,0.0
2846,'OFF',19.0,0.0
2847,'OFF',19.0,0.0
2848,'OFF',19.0,0.0
2849,'OFF',19.0,0.0
2850,'OFF',19.0,0.0
2851,'OFF',19.0,0.0
2852,'OFF',19.0,0.0
2853,'OFF',19.0,0.0
2854,'OFF',19.0,0.0
2855,'OFF',19.0,0.0
2856,'OFF',19.0,1.0
2857,'OFF',19.0,1.0
2858,'OFF',19.0,0.0
2859,'OFF',19.0,0.0
2860,'OFF',22.0,0.0
2861,'OFF',21.0,0.0
2862,'OFF',19.0,0.0
2863,'OFF',19.0,0.0
2864,'OFF',19.0,0.0
2865,'OFF',19.0,0.0
2866,'OFF',19.0,0.0
2867,'OFF',19.0,0.0
2868,'OFF',19.0,1.0
2869,'OFF',19.0,0.0
2870,'OFF',19.0,0.0
2871,'OFF',19.0,0.0
2872,'OFF',19.0,1.0
2873,'OFF',19.0,0.0
2874,'OFF',19.0,0.0
2875,'OFF',19.0,0.0
2876,'OFF',19.0,0.0
2877,'OFF',19.0,0.0
2878,'OFF',19.0,0.0
2879,'OFF',19.0,0.0
2880,'OFF',19.0,0.0
2881,'OFF',19.0,0.0
2882,'OFF',19.0,0.0
2883,'OFF',19.0,0.0
2884,'OFF',19.0,0.0
2885,'OFF',19.0,0.0
2886,'OFF',19.0,0.0
2887,'OFF',19.0,0.0
2888,'OFF',19.0,0.0
2889,'OFF',19.0,0.0
2890,'OFF',19.0,0.0
2891,'OFF',19.0,0.0
2892,'OFF',19.0,0.0
2893,'OFF',20.0,0.0
2894,'ON',19.0,0.0
2895,'OFF',19.0,0.0
2896,'OFF',19.0,1.0
2897,'OFF',19.0,0.0
2898,'OFF',19.0,0.0
2899,'OFF',19.0,0.0
2900,'OFF',19.0,0.0
2901,'OFF',19.0,0.0
2902,'OFF',19.0,0.0
2903,'OFF',19.0,0.0
2904,'OFF',19.0,0.0
2905,'OFF',19.0,1.0
2906,'OFF',19.0,0.0
2907,'OFF',19.0,0.0
2908,'OFF',19.0,0.0
2909,'OFF',19.0,0.0
2910,'OFF',19.0,0.0
2911,'OFF',19.0,0.0
2912,'OFF',19.0,0.0
2913,'OFF',19.0,0.0
2914,'OFF',19.0,0.0
2915,'OFF',19.0,0.0
2916,'OFF',19.0,0.0
2917,'OFF',19.0,0.0
2918,'OFF',22.0,0.0
2919,'OFF',19.0,0.0
2920,'OFF',19.0,0.0
2921,'OFF',19.0,0.0
2922,'OFF',19.0,0.0
2923,'ON',19.0,0.0
2924,'OFF',19.0,0.0
2925,'OFF',19.0,0.0
2926,'OFF',19.0,0.0
2927,'OFF',19.0,0.0
2928,'OFF',19.0,0.0
2929,'OFF',20.0,0.0
2930,'OFF',19.0,0.0
2931,'OFF',19.0,0.0
2932,'OFF',19.0,0.0
2933,'OFF',19.0,0.0
2934,'OFF',19.0,0.0
2935,'OFF',19.0,0.0
2936,'OFF',19.0,0.0
2937,'OFF',19.0,0.0
2938,'OFF',19.0,0.0
2939,'OFF',19.0,0.0
2940,'OFF',19.0,0.0
2941,'OFF',19.0,0.0
2942,'OFF',19.0,0.0
2943,'OFF',19.0,0.0
2944,'OFF',19.0,0.0
2945,'OFF',19.0,0.0
2946,'OFF',19.0,0.0
2947,'OFF',19.0,1.0
2948,'OFF',19.0,0.0
2949,'OFF',19.0,0.0
2950,'OFF',19.0,0.0
2951,'OFF',19.0,0.0
2952,'OFF',19.0,0.0
2953,'OFF',20.0,0.0
2954,'OFF',19.0,0.0
2955,'OFF',19.0,0.0
2956,'OFF',19.0,0.0
2957,'OFF',19.0,0.0
2958,'ON',19.0,0.0
2959,'ON',19.0,0.0
2960,'OFF',19.0,0.0
2961,'OFF',19.0,0.0
2962,'OFF',19.0,0.0
2963,'OFF',19.0,0.0
2964,'OFF',19.0,0.0
2965,'OFF',19.0,0.0
2966,'OFF',22.0,0.0
2967,'OFF',19.0,0.0
2968,'OFF',19.0,0.0
2969,'OFF',19.0,0.0
2970,'OFF',19.0,1.0
2971,'OFF',19.0,0.0
2972,'OFF',19.0,0.0
2973,'OFF',19.0,0.0
2974,'OFF',19.0,0.0
2975,'OFF',19.0,0.0
2976,'OFF',19.0,0.0
2977,'OFF',19.0,0.0
2978,'OFF',19.0,0.0
2979,'OFF',19.0,0.0
2980,'OFF',19.0,1.0
2981,'ON',19.0,0.0
2982,'OFF',19.0,0.0
2983,'OFF',19.0,0.0
2984,'OFF',19.0,0.0
2985,'OFF',19.0,0.0
2986,'OFF',19.0,0.0
2987,'OFF',19.0,0.0
2988,'OFF',19.0,0.0
2989,'OFF',19.0,0.0
2990,'OFF',19.0,0.0
2991,'OFF',19.0,0.0
2992,'OFF',19.0,0.0
2993,'OFF',19.0,0.0
2994,'OFF',19.0,0.0
2995,'OFF',19.0,0.0
2996,'OFF',19.0,0.0
2997,'OFF',19.0,0.0
2998,'OFF',19.0,0.0
2999,'OFF',19.0,0.0
3000,'OFF',19.0,0.0
3001,'OFF',19.0,0.0
3002,'OFF',19.0,0.0
3003,'OFF',20.0,0.0
3004,'OFF',19.0,0.0
3005,'OFF',19.0,1.0
3006,'OFF',19.0,0.0
3007,'OFF',19.0,0.0
3008,'OFF',19.0,0.0
3009,'OFF',19.0,0.0
3010,'OFF',20.0,0.0
3011,'OFF',19.0,0.0
3012,'OFF',19.0,0.0
3013,'OFF',19.0,0.0
3014,'OFF',19.0,0.0
3015,'OFF',19.0,0.0
3016,'OFF',19.0,0.0
3017,'OFF',19.0,0.0
3018,'OFF',19.0,0.0
3019,'OFF',19.0,0.0
3020,'OFF',19.0,0.0
3021,'OFF',19.0,0.0
3022,'OFF',19.0,0.0
3023,'OFF',19.0,0.0
3024,'OFF',19.0,1.0
3025,'ON',19.0,0.0
3026,'OFF',22.0,0.0
3027,'OFF',19.0,0.0
3028,'OFF',19.0,0.0
3029,'OFF',19.0,0.0
3030,'OFF',19.0,1.0
3031,'OFF',19.0,0.0
3032,'OFF',19.0,1.0
3033,'OFF',19.0,0.0
3034,'OFF',19.0,1.0
3035,'OFF',19.0,0.0
3036,'OFF',19.0,1.0
3037,'OFF',19.0,0.0
3038,'OFF',19.0,0.0
3039,'OFF',19.0,0.0
3040,'OFF',19.0,0.0
3041,'OFF',19.0,1.0
3042,'OFF',19.0,0.0
3043,'OFF',19.0,0.0
3044,'OFF',19.0,0.0
3045,'OFF',19.0,0.0
3046,'OFF',19.0,0.0
3047,'OFF',19.0,0.0
3048,'OFF',19.0,0.0
3049,'OFF',19.0,0.0
3050,'OFF',19.0,0.0
3051,'OFF',19.0,0.0
3052,'OFF',19.0,0.0
3053,'OFF',19.0,0.0
3054,'OFF',19.0,0.0
3055,'OFF',19.0,0.0
3056,'OFF',19.0,0.0
3057,'OFF',19.0,0.0
3058,'OFF',19.0,0.0
3059,'OFF',19.0,0.0
3060,'OFF',19.0,0.0
3061,'OFF',19.0,0.0
3062,'OFF',19.0,0.0
3063,'ON',19.0,0.0
3064,'OFF',19.0,0.0
3065,'OFF',19.0,0.0
3066,'OFF',19.0,0.0
3067,'OFF',19.0,0.0
3068,'OFF',19.0,0.0
3069,'OFF',19.0,1.0
3070,'OFF',19.0,0.0
3071,'OFF',19.0,0.0
3072,'OFF',19.0,0.0
3073,'OFF',19.0,0.0
3074,'OFF',19.0,0.0
3075,'OFF',19.0,0.0
3076,'OFF',19.0,0.0
3077,'OFF',19.0,0.0
3078,'OFF',19.0,0.0
3079,'OFF',19.0,0.0
3080,'OFF',19.0,0.0
3081,'OFF',19.0,1.0
3082,'ON',19.0,0.0
3083,'OFF',22.0,0.0
3084,'OFF',19.0,0.0
3085,'OFF',19.0,1.0
3086,'OFF',19.0,0.0
3087,'OFF',19.0,0.0
3088,'OFF',19.0,0.0
3089,'OFF',19.0,0.0
3090,'OFF',19.0,1.0
3091,'OFF',19.0,0.0
3092,'OFF',19.0,0.0
3093,'ON',19.0,0.0
3094,'OFF',19.0,1.0
3095,'OFF',19.0,0.0
3096,'OFF',19.0,0.0
3097,'OFF',19.0,0.0
3098,'OFF',19.0,0.0
3099,'OFF',19.0,0.0
3100,'OFF',19.0,0.0
3101,'OFF',19.0,0.0
3102,'OFF',19.0,0.0
3103,'OFF',19.0,0.0
3104,'OFF',19.0,0.0
3105,'OFF',19.0,0.0
3106,'OFF',19.0,0.0
3107,'OFF',19.0,0.0
3108,'OFF',19.0,0.0
3109,'OFF',19.0,0.0
3110,'OFF',19.0,0.0
3111,'OFF',19.0,0.0
3112,'OFF',19.0,0.0
3113,'OFF',21.0,0.0
3114,'OFF',19.0,0.0
3115,'OFF',19.0,0.0
3116,'OFF',19.0,1.0
3117,'OFF',19.0,0.0
3118,'OFF',19.0,0.0
3119,'OFF',19.0,0.0
3120,'OFF',19.0,0.0
3121,'OFF',19.0,0.0
3122,'OFF',19.0,0.0
3123,'OFF',19.0,0.0
3124,'OFF',19.0,0.0
3125,'OFF',19.0,0.0
3126,'OFF',19.0,1.0
3127,'OFF',19.0,0.0
3128,'OFF',19.0,0.0
3129,'ON',19.0,0.0
3130,'OFF',19.0,0.0
3131,'OFF',19.0,0.0
3132,'OFF',19.0,0.0
3133,'OFF',19.0,0.0
3134,'OFF',19.0,0.0
3135,'OFF',19.0,0.0
3136,'OFF',19.0,0.0
3137,'OFF',19.0,0.0
3138,'OFF',19.0,0.0
3139,'OFF',19.0,0.0
3140,'OFF',21.0,0.0
3141,'OFF',19.0,0.0
3142,'OFF',19.0,0.0
3143,'OFF',19.0,0.0
3144,'OFF',19.0,0.0
3145,'OFF',19.0,0.0
3146,'OFF',19.0,0.0
3147,'OFF',19.0,0.0
3148,'OFF',19.0,0.0
3149,'OFF',19.0,0.0
3150,'OFF',19.0,0.0
3151,'OFF',19.0,1.0
3152,'OFF',19.0,0.0
3153,'OFF',19.0,0.0
3154,'OFF',19.0,0.0
3155,'OFF',19.0,0.0
3156,'OFF',19.0,0.0
3157,'OFF',19.0,0.0
3158,'OFF',19.0,0.0
3159,'OFF',19.0,0.0
3160,'OFF',19.0,0.0
3161,'OFF',19.0,0.0
3162,'OFF',19.0,0.0
3163,'OFF',19.0,0.0
3164,'OFF',19.0,0.0
3165,'ON',19.0,0.0
3166,'OFF',19.0,0.0
3167,'ON',19.0,1.0
3168,'OFF',19.0,0.0
3169,'OFF',19.0,0.0
3170,'OFF',19.0,1.0
3171,'OFF',19.0,0.0
3172,'OFF',19.0,0.0
3173,'OFF',19.0,0.0
3174,'OFF',19.0,0.0
3175,'OFF',19.0,0.0
3176,'OFF',19.0,0.0
3177,'OFF',19.0,0.0
3178,'OFF',19.0,0.0
3179,'OFF',19.0,0.0
3180,'ON',19.0,0.0
3181,'OFF',19.0,1.0
3182,'OFF',19.0,0.0
3183,'OFF',19.0,0.0
3184,'OFF',19.0,0.0
3185,'OFF',19.0,0.0
3186,'OFF',21.0,0.0
3187,'OFF',19.0,0.0
3188,'OFF',19.0,0.0
3189,'OFF',19.0,0.0
3190,'OFF',19.0,0.0
3191,'OFF',19.0,0.0
3192,'OFF',19.0,0.0
3193,'OFF',19.0,0.0
3194,'OFF',19.0,0.0
3195,'OFF',19.0,0.0
3196,'OFF',19.0,0.0
3197,'OFF',19.0,0.0
3198,'OFF',19.0,0.0
3199,'OFF',19.0,0.0
3200,'OFF',19.0,0.0
3201,'OFF',19.0,0.0
3202,'OFF',19.0,0.0
3203,'OFF',19.0,0.0
3204,'OFF',19.0,0.0
3205,'OFF',19.0,0.0
3206,'OFF',19.0,0.0
3207,'OFF',19.0,0.0
3208,'OFF',19.0,0.0
3209,'OFF',19.0,0.0
3210,'OFF',19.0,0.0
3211,'OFF',19.0,0.0
3212,'OFF',19.0,1.0
3213,'OFF',19.0,0.0
3214,'OFF',19.0,0.0
3215,'ON',19.0,0.0
3216,'OFF',19.0,0.0
3217,'OFF',19.0,0.0
3218,'OFF',19.0,0.0
3219,'OFF',19.0,0.0
3220,'OFF',19.0,0.0
3221,'OFF',19.0,0.0
3222,'OFF',19.0,0.0
3223,'OFF',19.0,0.0
3224,'OFF',19.0,0.0
3225,'OFF',19.0,0.0
3226,'OFF',19.0,0.0
3227,'OFF',19.0,0.0
3228,'OFF',19.0,0.0
3229,'OFF',19.0,0.0
3230,'OFF',19.0,0.0
3231,'OFF',19.0,0.0
3232,'OFF',19.0,1.0
3233,'OFF',19.0,0.0
3234,'OFF',19.0,0.0
3235,'OFF',19.0,0.0
3236,'OFF',19.0,0.0
3237,'OFF',19.0,0.0
3238,'OFF',19.0,0.0
3239,'OFF',19.0,0.0
3240,'OFF',19.0,0.0
3241,'OFF',19.0,0.0
3242,'OFF',19.0,0.0
3243,'OFF',19.0,0.0
3244,'OFF',19.0,0.0
3245,'OFF',19.0,0.0
3246,'OFF',19.0,0.0
3247,'OFF',19.0,0.0
3248,'OFF',19.0,0.0
3249,'OFF',19.0,0.0
3250,'OFF',19.0,0.0
3251,'OFF',19.0,1.0
3252,'OFF',20.0,0.0
3253,'OFF',19.0,0.0
3254,'OFF',19.0,0.0
3255,'OFF',19.0,0.0
3256,'OFF',19.0,0.0
3257,'OFF',22.0,0.0
3258,'OFF',19.0,0.0
3259,'OFF',19.0,0.0
3260,'OFF',19.0,0.0
3261,'OFF',19.0,0.0
3262,'OFF',19.0,0.0
3263,'OFF',19.0,0.0
3264,'ON',19.0,0.0
3265,'OFF',19.0,1.0
3266,'OFF',19.0,0.0
3267,'OFF',19.0,1.0
3268,'OFF',19.0,0.0
3269,'OFF',19.0,0.0
3270,'OFF',19.0,0.0
3271,'OFF',19.0,0.0
3272,'OFF',19.0,0.0
3273,'OFF',19.0,0.0
3274,'OFF',19.0,0.0
3275,'OFF',19.0,0.0
3276,'OFF',19.0,0.0
3277,'OFF',19.0,0.0
3278,'OFF',19.0,0.0
3279,'OFF',19.0,0.0
3280,'OFF',19.0,0.0
3281,'OFF',19.0,0.0
3282,'OFF',19.0,0.0
3283,'OFF',21.0,0.0
3284,'OFF',19.0,0.0
3285,'OFF',19.0,0.0
3286,'OFF',19.0,0.0
3287,'OFF',19.0,0.0
3288,'OFF',19.0,0.0
3289,'OFF',19.0,0.0
3290,'OFF',19.0,0.0
3291,'OFF',19.0,0.0
3292,'OFF',19.0,0.0
3293,'OFF',19.0,0.0
3294,'OFF',19.0,0.0
3295,'OFF',19.0,0.0
3296,'OFF',19.0,0.0
3297,'OFF',19.0,0.0
3298,'OFF',19.0,0.0
3299,'OFF',19.0,0.0
3300,'OFF',20.0,1.0
3301,'OFF',20.0,1.0
3302,'OFF',20.0,1.0
3303,'OFF',20.0,1.0
3304,'OFF',20.0,1.0
3305,'ON',20.0,1.0
3306,'ON',20.0,1.0
3307,'ON',20.0,1.0
3308,'ON',20.0,1.0
3309,'ON',19.0,1.0
3310,'ON',20.0,1.0
3311,'ON',20.0,1.0
3312,'ON',20.0,1.0
3313,'ON',20.0,1.0
3314,'ON',20.0,1.0
3315,'ON',20.0,1.0
3316,'ON',20.0,1.0
3317,'ON',20.0,1.0
3318,'ON',20.0,1.0
3319,'ON',20.0,1.0
3320,'ON',21.0,1.0
3321,'ON',20.0,1.0
3322,'ON',20.0,1.0
3323,'ON',21.0,1.0
3324,'ON',20.0,1.0
3325,'ON',20.0,1.0
3326,'ON',20.0,1.0
3327,'ON',20.0,0.0
3328,'ON',20.0,1.0
3329,'ON',20.0,1.0
3330,'ON',20.0,1.0
3331,'ON',20.0,1.0
3332,'ON',20.0,1.0
3333,'ON',20.0,1.0
3334,'ON',20.0,1.0
3335,'ON',22.0,1.0
3336,'ON',19.0,1.0
3337,'ON',20.0,0.0
3338,'ON',20.0,1.0
3339,'ON',20.0,1.0
3340,'ON',20.0,1.0
3341,'ON',20.0,1.0
3342,'ON',20.0,1.0
3343,'ON',20.0,1.0
3344,'ON',20.0,1.0
3345,'ON',20.0,1.0
3346,'ON',20.0,1.0
3347,'ON',20.0,1.0
3348,'ON',20.0,1.0
3349,'ON',20.0,1.0
3350,'ON',20.0,1.0
3351,'ON',20.0,1.0
3352,'ON',20.0,1.0
3353,'ON',20.0,1.0
3354,'ON',20.0,1.0
3355,'ON',20.0,1.0
3356,'ON',20.0,1.0
3357,'ON',20.0,1.0
3358,'ON',20.0,1.0
3359,'ON',20.0,1.0
3360,'ON',21.0,1.0
3361,'ON',21.0,1.0
3362,'ON',21.0,1.0
3363,'ON',21.0,1.0
3364,'ON',21.0,1.0
3365,'ON',21.0,1.0
3366,'ON',21.0,1.0
3367,'ON',21.0,1.0
3368,'ON',21.0,1.0
3369,'ON',21.0,1.0
3370,'ON',21.0,1.0
3371,'ON',21.0,1.0
3372,'ON',21.0,1.0
3373,'ON',22.0,0.0
3374,'ON',19.0,1.0
3375,'ON',21.0,1.0
3376,'OFF',21.0,1.0
3377,'ON',21.0,1.0
3378,'ON',21.0,1.0
3379,'ON',21.0,1.0
3380,'ON',21.0,1.0
3381,'OFF',21.0,1.0
3382,'ON',21.0,1.0
3383,'ON',21.0,1.0
3384,'ON',21.0,1.0
3385,'ON',21.0,1.0
3386,'OFF',21.0,1.0
3387,'OFF',21.0,1.0
3388,'ON',21.0,1.0
3389,'ON',21.0,1.0
3390,'ON',21.0,1.0
3391,'ON',21.0,1.0
3392,'ON',21.0,1.0
3393,'ON',19.0,1.0
3394,'ON',21.0,1.0
3395,'ON',20.0,1.0
3396,'ON',21.0,1.0
3397,'ON',21.0,1.0
3398,'ON',21.0,1.0
3399,'ON',21.0,1.0
3400,'ON',21.0,1.0
3401,'ON',21.0,1.0
3402,'ON',21.0,1.0
3403,'ON',21.0,1.0
3404,'ON',21.0,1.0
3405,'ON',21.0,1.0
3406,'ON',21.0,1.0
3407,'ON',21.0,1.0
3408,'ON',21.0,1.0
3409,'ON',21.0,1.0
3410,'ON',21.0,1.0
3411,'ON',21.0,1.0
3412,'ON',21.0,1.0
3413,'ON',21.0,1.0
3414,'ON',21.0,1.0
3415,'ON',21.0,1.0
3416,'ON',21.0,1.0
3417,'ON',21.0,1.0
3418,'ON',21.0,1.0
3419,'ON',21.0,1.0
3420,'OFF',22.0,1.0
3421,'ON',22.0,0.0
3422,'ON',22.0,1.0
3423,'ON',22.0,1.0
3424,'ON',22.0,1.0
3425,'ON',22.0,1.0
3426,'ON',22.0,1.0
3427,'ON',22.0,1.0
3428,'ON',22.0,1.0
3429,'ON',22.0,1.0
3430,'ON',22.0,1.0
3431,'ON',22.0,1.0
3432,'ON',22.0,1.0
3433,'ON',22.0,1.0
3434,'ON',22.0,0.0
3435,'ON',22.0,1.0
3436,'ON',22.0,1.0
3437,'ON',22.0,1.0
3438,'ON',22.0,1.0
3439,'ON',22.0,1.0
3440,'ON',22.0,1.0
3441,'ON',22.0,1.0
3442,'ON',22.0,1.0
3443,'ON',20.0,1.0
3444,'ON',22.0,1.0
3445,'ON',20.0,1.0
3446,'ON',22.0,1.0
3447,'ON',21.0,1.0
3448,'ON',22.0,1.0
3449,'ON',22.0,1.0
3450,'ON',22.0,1.0
3451,'ON',22.0,1.0
3452,'ON',21.0,1.0
3453,'ON',22.0,1.0
3454,'ON',22.0,1.0
3455,'ON',22.0,1.0
3456,'ON',22.0,1.0
3457,'ON',22.0,1.0
3458,'ON',22.0,1.0
3459,'ON',22.0,1.0
3460,'ON',22.0,1.0
3461,'ON',22.0,1.0
3462,'ON',22.0,1.0
3463,'ON',22.0,0.0
3464,'ON',22.0,1.0
3465,'ON',22.0,0.0
3466,'ON',22.0,1.0
3467,'ON',22.0,1.0
3468,'ON',22.0,1.0
3469,'ON',20.0,1.0
3470,'ON',22.0,1.0
3471,'ON',22.0,1.0
3472,'ON',22.0,1.0
3473,'ON',22.0,1.0
3474,'ON',21.0,1.0
3475,'ON',22.0,1.0
3476,'ON',22.0,1.0
3477,'ON',22.0,1.0
3478,'ON',22.0,1.0
3479,'ON',22.0,1.0
3480,'ON',22.0,1.0
3481,'ON',22.0,1.0
3482,'ON',22.0,1.0
3483,'ON',21.0,1.0
3484,'ON',22.0,1.0
3485,'ON',22.0,1.0
3486,'ON',22.0,1.0
3487,'ON',21.0,1.0
3488,'ON',22.0,1.0
3489,'ON',22.0,1.0
3490,'ON',22.0,1.0
3491,'ON',22.0,1.0
3492,'ON',22.0,1.0
3493,'ON',22.0,1.0
3494,'ON',22.0,1.0
3495,'ON',22.0,1.0
3496,'ON',22.0,1.0
3497,'ON',22.0,1.0
3498,'ON',22.0,1.0
3499,'ON',22.0,1.0
3500,'ON',22.0,1.0
3501,'ON',22.0,1.0
3502,'ON',22.0,1.0
3503,'OFF',22.0,1.0
3504,'ON',22.0,1.0
3505,'ON',22.0,1.0
3506,'ON',22.0,1.0
3507,'ON',22.0,1.0
3508,'ON',22.0,1.0
3509,'ON',22.0,1.0
3510,'ON',22.0,1.0
3511,'ON',22.0,1.0
3512,'ON',22.0,1.0
3513,'ON',22.0,1.0
3514,'ON',22.0,1.0
3515,'ON',22.0,1.0
3516,'ON',22.0,1.0
3517,'ON',22.0,1.0
3518,'ON',22.0,1.0
3519,'ON',22.0,1.0
3520,'ON',20.0,1.0
3521,'ON',22.0,1.0
3522,'ON',22.0,1.0
3523,'ON',22.0,1.0
3524,'ON',22.0,0.0
3525,'ON',22.0,1.0
3526,'ON',22.0,1.0
3527,'ON',22.0,1.0
3528,'ON',22.0,1.0
3529,'ON',22.0,1.0
3530,'ON',22.0,1.0
3531,'ON',22.0,1.0
3532,'ON',22.0,1.0
3533,'ON',22.0,1.0
3534,'ON',22.0,1.0
3535,'ON',22.0,1.0
3536,'ON',22.0,1.0
3537,'ON',22.0,1.0
3538,'ON',22.0,1.0
3539,'ON',22.0,1.0
3540,'ON',22.0,1.0
3541,'ON',22.0,1.0
3542,'ON',22.0,1.0
3543,'ON',22.0,1.0
3544,'ON',22.0,1.0
3545,'ON',22.0,1.0
3546,'ON',22.0,1.0
3547,'ON',22.0,1.0
3548,'ON',22.0,1.0
3549,'ON',22.0,1.0
3550,'ON',22.0,1.0
3551,'ON',22.0,1.0
3552,'ON',22.0,1.0
3553,'ON',22.0,1.0
3554,'ON',22.0,1.0
3555,'ON',22.0,1.0
3556,'ON',22.0,1.0
3557,'ON',20.0,1.0
3558,'ON',22.0,1.0
3559,'ON',22.0,1.0
3560,'ON',22.0,1.0
3561,'ON',22.0,1.0
3562,'ON',21.0,1.0
3563,'ON',22.0,1.0
3564,'ON',22.0,1.0
3565,'ON',22.0,1.0
3566,'ON',22.0,1.0
3567,'ON',22.0,1.0
3568,'ON',22.0,1.0
3569,'ON',22.0,1.0
3570,'ON',22.0,1.0
3571,'ON',22.0,1.0
3572,'ON',22.0,1.0
3573,'ON',22.0,0.0
3574,'ON',22.0,1.0
3575,'ON',22.0,1.0
3576,'ON',20.0,1.0
3577,'ON',22.0,1.0
3578,'ON',22.0,1.0
3579,'ON',22.0,1.0
3580,'ON',22.0,1.0
3581,'ON',22.0,1.0
3582,'ON',22.0,0.0
3583,'ON',22.0,1.0
3584,'ON',22.0,1.0
3585,'ON',22.0,1.0
3586,'ON',22.0,1.0
3587,'ON',22.0,1.0
3588,'ON',19.0,1.0
3589,'ON',20.0,1.0
3590,'ON',22.0,1.0
3591,'ON',22.0,1.0
3592,'ON',22.0,1.0
3593,'ON',22.0,1.0
3594,'OFF',22.0,1.0
3595,'ON',22.0,1.0
3596,'ON',22.0,1.0
3597,'ON',22.0,1.0
3598,'OFF',22.0,1.0
3599,'ON',22.0,1.0
3600,'ON',21.0,0.0
3601,'ON',21.0,0.0
3602,'ON',21.0,0.0
3603,'ON',21.0,0.0
3604,'ON',21.0,1.0
3605,'ON',21.0,1.0
3606,'OFF',21.0,0.0
3607,'OFF',21.0,0.0
3608,'OFF',21.0,0.0
3609,'OFF',21.0,0.0
3610,'OFF',21.0,0.0
3611,'OFF',20.0,0.0
3612,'OFF',21.0,0.0
3613,'OFF',21.0,0.0
3614,'OFF',21.0,1.0
3615,'OFF',21.0,0.0
3616,'OFF',21.0,0.0
3617,'OFF',21.0,0.0
3618,'OFF',21.0,0.0
3619,'OFF',21.0,0.0
3620,'OFF',21.0,0.0
3621,'OFF',21.0,0.0
3622,'OFF',21.0,0.0
3623,'OFF',21.0,0.0
3624,'OFF',21.0,0.0
3625,'OFF',21.0,1.0
3626,'OFF',21.0,0.0
3627,'OFF',21.0,0.0
3628,'OFF',21.0,0.0
3629,'OFF',21.0,0.0
3630,'OFF',21.0,0.0
3631,'ON',21.0,0.0
3632,'OFF',21.0,0.0
3633,'OFF',21.0,0.0
3634,'OFF',21.0,0.0
3635,'OFF',21.0,0.0
3636,'OFF',21.0,0.0
3637,'OFF',21.0,0.0
3638,'OFF',21.0,0.0
3639,'OFF',21.0,0.0
3640,'ON',21.0,0.0
3641,'OFF',21.0,1.0
3642,'OFF',21.0,0.0
3643,'OFF',21.0,0.0
3644,'OFF',21.0,0.0
