"nr","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
"2257",2015-02-13 04:24:00,20.89,25,0,576,0.00381507006340074,0
"2258",2015-02-13 04:25:00,20.89,24.89,0,573,0.00379818125119672,0
"2259",2015-02-13 04:25:59,20.89,24.245,0,573.5,0.00369916973804848,0
"2260",2015-02-13 04:27:00,20.89,24.4,0,575.5,0.00372296034247527,0
"2261",2015-02-13 04:27:59,20.89,24.145,0,578,0.00368382192105146,0
"2262",2015-02-13 04:28:59,20.89,24.6,0,579.5,0.00375366056996012,0
"2263",2015-02-13 04:30:00,20.89,24.3633333333333,0,582,0.00371733229419301,0
"2264",2015-02-13 04:31:00,20.89,24.0666666666667,0,578,0.00367179999029806,0
"2265",2015-02-13 04:32:00,20.89,24.2266666666667,0,581.333333333333,0.00369635591523233,0
"2266",2015-02-13 04:33:00,20.89,24.34,0,583.5,0.0037137508616353,0
"2267",2015-02-13 04:34:00,20.89,25.5,0,585,0.00389184888190864,0
"2268",2015-02-13 04:34:59,20.89,24.495,0,578.5,0.00373754257491566,0
"2269",2015-02-13 04:36:00,20.89,24.445,0,567,0.00372986763101456,0
"2270",2015-02-13 04:37:00,20.89,24.1,0,577,0.00367691564904522,0
"2271",2015-02-13 04:38:00,20.89,23.89,0,580.5,0.00364468839546917,0
"2272",2015-02-13 04:38:59,20.89,24.29,0,580.5,0.00370607650135101,0
"2273",2015-02-13 04:40:00,20.89,24.445,0,577,0.00372986763101456,0
"2274",2015-02-13 04:40:59,20.89,23.995,0,577,0.00366080160725762,0
"2275",2015-02-13 04:41:59,20.89,24.245,0,574,0.00369916973804848,0
"2276",2015-02-13 04:43:00,20.89,24.245,0,577,0.00369916973804848,0
"2277",2015-02-13 04:44:00,20.84,24.4,0,572,0.00371145560471808,0
"2278",2015-02-13 04:45:00,20.89,24.89,0,574,0.00379818125119672,0
"2279",2015-02-13 04:46:00,20.89,24,0,575.5,0.00366156892375949,0
"2280",2015-02-13 04:46:59,20.89,24.2,0,572.5,0.00369226312722283,0
"2281",2015-02-13 04:47:59,20.89,24.55,0,573,0.00374598523066787,0
"2282",2015-02-13 04:49:00,20.84,24.495,0,573.5,0.00372599250663291,0
"2283",2015-02-13 04:50:00,20.89,24.2,0,572.5,0.00369226312722283,0
"2284",2015-02-13 04:51:00,20.84,24.15,0,576,0.00367320382702012,0
"2285",2015-02-13 04:52:00,20.84,24.445,0,572.5,0.00371834142142753,0
"2286",2015-02-13 04:53:00,20.84,24.745,0,577,0.00376425073948269,0
"2287",2015-02-13 04:53:59,20.79,24.3,0,579.5,0.00368472852421734,0
"2288",2015-02-13 04:54:59,20.89,24.79,0,577,0.00378282857655485,0
"2289",2015-02-13 04:56:00,20.84,24.4,0,574,0.00371145560471808,0
"2290",2015-02-13 04:57:00,20.89,24.59,0,569.5,0.00375212548703851,0
"2291",2015-02-13 04:58:00,20.89,24.89,0,568,0.00379818125119672,0
"2292",2015-02-13 04:59:00,20.89,24.8966666666667,0,571.333333333333,0.00379920478962396,0
"2293",2015-02-13 04:59:59,20.89,24.8,0,575,0.00378436381012078,0
"2294",2015-02-13 05:00:59,20.89,24.29,0,578,0.00370607650135101,0
"2295",2015-02-13 05:02:00,20.89,24.695,0,574,0.00376824423336624,0
"2296",2015-02-13 05:03:00,20.89,24.4,0,571.666666666667,0.00372296034247527,0
"2297",2015-02-13 05:04:00,20.89,24.79,0,568,0.00378282857655485,0
"2298",2015-02-13 05:05:00,20.89,24.6,0,566.5,0.00375366056996012,0
"2299",2015-02-13 05:06:00,20.8566666666667,24.6566666666667,0,571,0.00375460451131887,0
"2300",2015-02-13 05:06:59,20.89,24.29,0,573,0.00370607650135101,0
"2301",2015-02-13 05:08:00,20.89,24.695,0,571.5,0.00376824423336624,0
"2302",2015-02-13 05:09:00,20.89,24.65,0,565.5,0.00376133609754461,0
"2303",2015-02-13 05:10:00,20.89,24.445,0,567.5,0.00372986763101456,0
"2304",2015-02-13 05:10:59,20.89,24.89,0,569,0.00379818125119672,0
"2305",2015-02-13 05:12:00,20.84,24.745,0,570,0.00376425073948269,0
"2306",2015-02-13 05:12:59,20.89,24.9266666666667,0,571,0.00380381075398009,0
"2307",2015-02-13 05:13:59,20.89,24.6,0,572,0.00375366056996012,0
"2308",2015-02-13 05:15:00,20.89,25.5,0,573,0.00389184888190864,0
"2309",2015-02-13 05:16:00,20.84,25.2,0,572,0.0038338927302674,0
"2310",2015-02-13 05:17:00,20.79,24.695,0,571.5,0.00374498494224934,0
"2311",2015-02-13 05:18:00,20.89,25,0,573.5,0.00381507006340074,0
"2312",2015-02-13 05:19:00,20.79,24.65,0,577,0.00373811970125303,0
"2313",2015-02-13 05:19:59,20.79,25.09,0,572,0.003805252967359,0
"2314",2015-02-13 05:21:00,20.79,24.745,0,567.5,0.00375261316448302,0
"2315",2015-02-13 05:22:00,20.8233333333333,24.7633333333333,0,566.666666666667,0.00376317089407213,0
"2316",2015-02-13 05:23:00,20.84,24.895,0,564.5,0.00378720792489794,0
"2317",2015-02-13 05:23:59,20.79,24.79,0,565,0.00375947872351275,0
"2318",2015-02-13 05:25:00,20.79,25.195,0,566.5,0.00382127553485591,0
"2319",2015-02-13 05:25:59,20.79,24.6966666666667,0,569,0.0037452392133274,0
"2320",2015-02-13 05:26:59,20.79,24.9,0,571.333333333333,0.00377626183539049,0
"2321",2015-02-13 05:28:00,20.79,25.03,0,570.333333333333,0.00379609758285656,0
"2322",2015-02-13 05:29:00,20.79,25.15,0,570,0.00381440861975154,0
"2323",2015-02-13 05:30:00,20.79,25.6,0,571,0.00388308455287971,0
"2324",2015-02-13 05:31:00,20.79,25.0966666666667,0,563.333333333333,0.00380627024883993,0
"2325",2015-02-13 05:31:59,20.89,24.79,0,566,0.00378282857655485,0
"2326",2015-02-13 05:32:59,20.79,25.05,0,564.5,0.00379914934792587,0
"2327",2015-02-13 05:34:00,20.79,24.9666666666667,0,566,0.00378643385649647,0
"2328",2015-02-13 05:35:00,20.84,24.995,0,564.5,0.00380251365099979,0
"2329",2015-02-13 05:36:00,20.79,24.995,0,561.5,0.00379075706560527,0
"2330",2015-02-13 05:37:00,20.79,24.7,0,561,0.00374574775610345,0
"2331",2015-02-13 05:38:00,20.79,25.645,0,558.5,0.00388995297520493,0
"2332",2015-02-13 05:38:59,20.79,25,0,559,0.00379151999106046,0
"2333",2015-02-13 05:39:59,20.79,25.1,0,560,0.00380677889082063,0
"2334",2015-02-13 05:41:00,20.79,24.945,0,551,0.0037831279133643,0
"2335",2015-02-13 05:42:00,20.79,25.29,0,556,0.00383577285052839,0
"2336",2015-02-13 05:43:00,20.79,24.83,0,557,0.00376558156912604,0
"2337",2015-02-13 05:44:00,20.79,25.045,0,560.5,0.00379838640386812,0
"2338",2015-02-13 05:44:59,20.79,25.49,0,559,0.00386629571069003,0
"2339",2015-02-13 05:45:59,20.79,25.85,0,557.5,0.00392124436239198,0
"2340",2015-02-13 05:47:00,20.79,25.645,0,555.5,0.00388995297520493,0
"2341",2015-02-13 05:48:00,20.745,25.995,0,566,0.00393239809737234,0
"2342",2015-02-13 05:49:00,20.745,24.995,0,560.5,0.00378020355081926,0
"2343",2015-02-13 05:50:00,20.73,25.0666666666667,0,557.333333333333,0.00378758609466528,0
"2344",2015-02-13 05:51:00,20.7,25.39,0,555,0.00382961552889464,0
"2345",2015-02-13 05:51:59,20.7,25.1,0,552.666666666667,0.00378560813415773,0
"2346",2015-02-13 05:53:00,20.7,25.05,0,546.5,0.00377802127782894,0
"2347",2015-02-13 05:54:00,20.7,25.145,0,550.5,0.00379243646214478,0
"2348",2015-02-13 05:55:00,20.7,25.1,0,555,0.00378560813415773,0
"2349",2015-02-13 05:55:59,20.7,25.5,0,558,0.00384630960814308,0
"2350",2015-02-13 05:57:00,20.7,25.5666666666667,0,553,0.00385642766539482,0
"2351",2015-02-13 05:57:59,20.7,25.65,0,553,0.00386907569703369,0
"2352",2015-02-13 05:58:59,20.7,25.795,0,552,0.0038910844907557,0
"2353",2015-02-13 06:00:00,20.7,25.5333333333333,0,553.666666666667,0.00385136859587463,0
"2354",2015-02-13 06:01:00,20.7,25.5,0,551,0.00384630960814308,0
"2355",2015-02-13 06:02:00,20.7,25.445,0,549.5,0.00383796245719121,0
"2356",2015-02-13 06:03:00,20.7,25.2933333333333,0,546.666666666667,0.00381494570960929,0
"2357",2015-02-13 06:04:00,20.7,25.445,0,548,0.00383796245719121,0
"2358",2015-02-13 06:04:59,20.76,25.1966666666667,0,553.333333333333,0.00381443382330823,0
"2359",2015-02-13 06:06:00,20.79,25.295,0,553.5,0.00383653588574852,0
"2360",2015-02-13 06:07:00,20.7,25.1333333333333,0,554.333333333333,0.00379066614058011,0
"2361",2015-02-13 06:08:00,20.7,25.245,0,551.5,0.00380761105786558,0
"2362",2015-02-13 06:08:59,20.7,25.7,0,551,0.00387666476140182,0
"2363",2015-02-13 06:10:00,20.7,25.695,0,553,0.00387590584668301,0
"2364",2015-02-13 06:10:59,20.7,25.29,0,544,0.0038144398660383,0
"2365",2015-02-13 06:11:59,20.7,25.29,0,540,0.0038144398660383,0
"2366",2015-02-13 06:13:00,20.7,25.475,0,542.25,0.00384251542101704,0
"2367",2015-02-13 06:14:00,20.7,25.29,0,546,0.0038144398660383,0
"2368",2015-02-13 06:15:00,20.65,25.4,0,550,0.0038192747551103,0
"2369",2015-02-13 06:16:00,20.7,25.395,0,550.5,0.00383037433135756,0
"2370",2015-02-13 06:16:59,20.7,25.5,0,547,0.00384630960814308,0
"2371",2015-02-13 06:17:59,20.7,25.39,0,544,0.00382961552889464,0
"2372",2015-02-13 06:19:00,20.7,25.5,0,541,0.00384630960814308,0
"2373",2015-02-13 06:20:00,20.65,25.59,0,547,0.00384802087847844,0
"2374",2015-02-13 06:21:00,20.6,25.445,0,541.5,0.00381423559650832,0
"2375",2015-02-13 06:22:00,20.65,25.445,0,542.5,0.00382608280883351,0
"2376",2015-02-13 06:23:00,20.65,25.395,0,548,0.00381851831383999,0
"2377",2015-02-13 06:23:59,20.65,25.645,0,546,0.0038563426175918,0
"2378",2015-02-13 06:24:59,20.65,25.42,0,543.25,0.00382230053847819,0
"2379",2015-02-13 06:26:00,20.7,25.29,0,544,0.0038144398660383,0
"2380",2015-02-13 06:27:00,20.7,25.29,0,542.5,0.0038144398660383,0
"2381",2015-02-13 06:28:00,20.7,25.43,0,540.333333333333,0.00383568600012009,0
"2382",2015-02-13 06:29:00,20.7,25.6,0,543,0.00386148681670566,0
"2383",2015-02-13 06:29:59,20.7,25.53,0,546.333333333333,0.00385086269342101,0
"2384",2015-02-13 06:30:59,20.7,25.6,0,545,0.00386148681670566,0
"2385",2015-02-13 06:32:00,20.7,25.495,0,542.5,0.0038455507670375,0
"2386",2015-02-13 06:33:00,20.79,25.295,0,535,0.00383653588574852,0
"2387",2015-02-13 06:34:00,20.79,25.3925,0,538,0.00385141544444234,0
"2388",2015-02-13 06:35:00,20.79,25.54,0,539.5,0.00387392689093653,0
"2389",2015-02-13 06:36:00,20.84,25.445,0,541,0.00387139868471207,0
"2390",2015-02-13 06:36:59,20.89,25.1966666666667,0,542,0.00384526748443262,0
"2391",2015-02-13 06:38:00,20.89,25.1,0,535,0.00383042432009906,0
"2392",2015-02-13 06:39:00,20.89,25.15,0,542,0.00383810173098707,0
"2393",2015-02-13 06:40:00,20.9633333333333,25.0333333333333,0,534,0.00383756340577576,0
"2394",2015-02-13 06:40:59,21,25,0,532,0.0038411240057139,0
"2395",2015-02-13 06:42:00,21,25,0,534.5,0.0038411240057139,0
"2396",2015-02-13 06:42:59,21,25.0333333333333,0,537.666666666667,0.00384627717432942,0
"2397",2015-02-13 06:43:59,20.945,25,0,539,0.00382807749320501,0
"2398",2015-02-13 06:45:00,20.9633333333333,25.0333333333333,0,540,0.00383756340577576,0
"2399",2015-02-13 06:46:00,20.89,25.05,0,537,0.00382274709757259,0
"2400",2015-02-13 06:47:00,20.89,25.05,0,540,0.00382274709757259,0
"2401",2015-02-13 06:48:00,20.945,25.1,0,536,0.00384348442154574,0
"2402",2015-02-13 06:49:00,20.945,25.1,0,532.5,0.00384348442154574,0
"2403",2015-02-13 06:49:59,20.9633333333333,25.1,0,532,0.00384784650438096,0
"2404",2015-02-13 06:51:00,20.945,25.1,0,540,0.00384348442154574,0
"2405",2015-02-13 06:52:00,20.89,25.1,0,539,0.00383042432009906,0
"2406",2015-02-13 06:53:00,20.9633333333333,25.1966666666667,0,539.333333333333,0.00386275759760662,0
"2407",2015-02-13 06:53:59,21,25.1666666666667,0,531.333333333333,0.00386689069744208,0
"2408",2015-02-13 06:55:00,21,25.1,0,525,0.00385658376615144,0
"2409",2015-02-13 06:55:59,21,25.1,0,528,0.00385658376615144,0
"2410",2015-02-13 06:56:59,20.89,25.39,0,533,0.0038749559254609,0
"2411",2015-02-13 06:58:00,20.945,25.2,0,530.5,0.00385889210849508,0
"2412",2015-02-13 06:59:00,20.9175,25.2,0,531.5,0.00385233080028532,0
"2413",2015-02-13 07:00:00,20.89,25.2,0,532,0.00384577933024355,0
"2414",2015-02-13 07:01:00,20.89,25.2,0,530.333333333333,0.00384577933024355,0
"2415",2015-02-13 07:01:59,20.89,25.2,0,529,0.00384577933024355,0
"2416",2015-02-13 07:02:59,20.89,25.3966666666667,0,527.333333333333,0.00387597971504487,0
"2417",2015-02-13 07:04:00,20.89,25.39,0,529,0.0038749559254609,0
"2418",2015-02-13 07:05:00,20.89,25.29,0,524,0.0038595994836159,0
"2419",2015-02-13 07:06:00,20.89,25.39,0,529,0.0038749559254609,0
"2420",2015-02-13 07:07:00,20.89,25.395,0,527.5,0.00387572376733487,0
"2421",2015-02-13 07:08:00,20.89,25.34,0,529,0.00386727761034099,0
"2422",2015-02-13 07:08:59,20.89,25.54,0,530,0.0038979920012589,0
"2423",2015-02-13 07:09:59,20.89,25.39,0,527,0.0038749559254609,0
"2424",2015-02-13 07:11:00,20.89,25.39,0,528,0.0038749559254609,0
"2425",2015-02-13 07:12:00,20.89,25.3566666666667,0,526,0.00386983702778119,0
"2426",2015-02-13 07:13:00,20.89,25.34,0,526.5,0.00386727761034099,0
"2427",2015-02-13 07:14:00,20.89,25.495,0,523.5,0.0038910810004687,0
"2428",2015-02-13 07:14:59,20.8566666666667,25.3566666666667,0,525,0.00386185912300041,0
"2429",2015-02-13 07:15:59,20.89,25.39,0,526,0.0038749559254609,0
"2430",2015-02-13 07:17:00,20.8566666666667,25.3566666666667,0,530.666666666667,0.00386185912300041,0
"2431",2015-02-13 07:18:00,20.89,25.39,0,532,0.0038749559254609,0
"2432",2015-02-13 07:19:00,20.84,25.495,0,528.5,0.00387905351346938,0
"2433",2015-02-13 07:20:00,20.79,25.445,0,526,0.00385942780757468,0
"2434",2015-02-13 07:21:00,20.79,25.5633333333333,0,525.666666666667,0.00387748817207068,0
"2435",2015-02-13 07:21:59,20.79,25.39,0,518.5,0.00385103390845795,0
"2436",2015-02-13 07:23:00,20.79,25.4633333333333,0,522,0.00386222582398216,0
"2437",2015-02-13 07:24:00,20.89,25.5,0,524,0.00389184888190864,0
"2438",2015-02-13 07:25:00,20.79,25.7725,0,527.333333333333,0.00390941432379575,0
"2439",2015-02-13 07:25:59,20.79,25.55,0,523.666666666667,0.00387545314931714,0
"2440",2015-02-13 07:27:00,20.79,25.6,0,523,0.00388308455287971,0
"2441",2015-02-13 07:27:59,20.79,25.695,0,524.5,0.00389758473237134,0
"2442",2015-02-13 07:28:59,20.79,25.8966666666667,0,524,0.00392836804220487,0
"2443",2015-02-13 07:30:00,20.79,25.5,0,523,0.00386782193185198,0
"2444",2015-02-13 07:31:00,20.79,25.5,0,519,0.00386782193185198,0
"2445",2015-02-13 07:32:00,20.79,25.75,0,518,0.00390597988021995,0
"2446",2015-02-13 07:33:00,20.84,25.7,0,514,0.00391044026914437,0
"2447",2015-02-13 07:34:00,20.89,25.89,0,515.5,0.00395174943990074,0
"2448",2015-02-13 07:34:59,20.89,25.745,0,518,0.00392947738071017,0
"2449",2015-02-13 07:36:00,21,25.6,0,519,0.00393389402653712,0
"2450",2015-02-13 07:37:00,21,25.7,0,524,0.00394935837065017,0
"2451",2015-02-13 07:38:00,21,25.495,0,523,0.00391765728756655,0
"2452",2015-02-13 07:38:59,21,25.495,0,520,0.00391765728756655,0
"2453",2015-02-13 07:40:00,21,25.6,0,519,0.00393389402653712,0
"2454",2015-02-13 07:40:59,21,25.495,0,519,0.00391765728756655,0
"2455",2015-02-13 07:41:59,21,25.29,0,518,0.00388595941531064,0
"2456",2015-02-13 07:43:00,21,25.5,0,523,0.00391843044651155,0
"2457",2015-02-13 07:44:00,21,25.39,0,523,0.00390142139093685,0
"2458",2015-02-13 07:45:00,21,25.53,0,527.666666666667,0.0039230694402934,0
"2459",2015-02-13 07:46:00,20.945,25.6,0,524,0.00392053044349925,0
"2460",2015-02-13 07:46:59,20.89,25.65,0,521.5,0.00391488620127721,0
"2461",2015-02-13 07:47:59,20.9266666666667,25.7333333333333,0,522.666666666667,0.00393661018225297,0
"2462",2015-02-13 07:49:00,20.89,25.6,0,524,0.00390720690639245,0
"2463",2015-02-13 07:50:00,20.89,25.6,0,524,0.00390720690639245,0
"2464",2015-02-13 07:51:00,20.89,25.695,0,524,0.00392179772778763,0
"2465",2015-02-13 07:52:00,20.84,25.65,0,520.5,0.00390278467261957,0
"2466",2015-02-13 07:53:00,20.79,25.6666666666667,0,518,0.00389326004712643,0
"2467",2015-02-13 07:53:59,20.79,25.6666666666667,0,520,0.00389326004712643,0
"2468",2015-02-13 07:54:59,20.79,25.745,0,520,0.00390521667565489,0
"2469",2015-02-13 07:56:00,20.79,25.7,0,520.5,0.00389834791832431,0
"2470",2015-02-13 07:57:00,20.79,25.7633333333333,0,521.666666666667,0.0039080151014929,0
"2471",2015-02-13 07:58:00,20.79,25.745,0,526.5,0.00390521667565489,0
"2472",2015-02-13 07:59:00,20.79,25.795,0,519.5,0.00391284880506241,0
"2473",2015-02-13 07:59:59,20.79,25.895,0,520.5,0.00392811362227655,0
"2474",2015-02-13 08:00:59,20.89,25.945,0,517,0.00396019787697963,0
"2475",2015-02-13 08:02:00,20.79,25.6,0,515,0.00388308455287971,0
"2476",2015-02-13 08:03:00,20.84,25.65,7,512.5,0.00390278467261957,0
"2477",2015-02-13 08:04:00,20.945,25.6,14,512,0.00392053044349925,0
"2478",2015-02-13 08:05:00,20.945,25.6,14,516.5,0.00392053044349925,0
"2479",2015-02-13 08:06:00,21,25.5,14,522,0.00391843044651155,0
"2480",2015-02-13 08:06:59,21,25.5,14,522,0.00391843044651155,0
"2481",2015-02-13 08:08:00,21,25.6,14,520.5,0.00393389402653712,0
"2482",2015-02-13 08:09:00,21,25.445,14,518,0.00390992580316924,0
"2483",2015-02-13 08:10:00,21,25.39,14,522.666666666667,0.00390142139093685,0
"2484",2015-02-13 08:10:59,21,25.39,14,522,0.00390142139093685,0
"2485",2015-02-13 08:12:00,21,25.39,9.33333333333333,522,0.00390142139093685,0
"2486",2015-02-13 08:12:59,21,25.39,9.33333333333333,515.333333333333,0.00390142139093685,0
"2487",2015-02-13 08:13:59,21,25.39,14,515.5,0.00390142139093685,0
"2488",2015-02-13 08:15:00,20.9633333333333,25.5333333333333,9.33333333333333,516.333333333333,0.00391469488304146,0
"2489",2015-02-13 08:16:00,21,25.6,14,521,0.00393389402653712,0
"2490",2015-02-13 08:17:00,20.9266666666667,25.5666666666667,13.3333333333333,518.333333333333,0.00391095368980967,0
"2491",2015-02-13 08:18:00,20.89,25.6,6,516.5,0.00390720690639245,0
"2492",2015-02-13 08:19:00,20.89,25.6,6,514.333333333333,0.00390720690639245,0
"2493",2015-02-13 08:19:59,20.89,25.65,6,513.5,0.00391488620127721,0
"2494",2015-02-13 08:21:00,20.89,25.89,6,515,0.00395174943990074,0
"2495",2015-02-13 08:22:00,20.89,25.7,24,513,0.00392256568459979,0
"2496",2015-02-13 08:23:00,20.89,25.6,24,512,0.00390720690639245,0
"2497",2015-02-13 08:23:59,20.84,25.65,18.5,514,0.00390278467261957,0
"2498",2015-02-13 08:25:00,20.84,25.65,7.5,516,0.00390278467261957,0
"2499",2015-02-13 08:25:59,20.89,25.7,9,512,0.00392256568459979,0
"2500",2015-02-13 08:26:59,20.89,25.6,13,514.5,0.00390720690639245,0
"2501",2015-02-13 08:28:00,21,25.65,11,515.5,0.00394162610307918,0
"2502",2015-02-13 08:29:00,21,25.76,15,510,0.00395863734390355,0
"2503",2015-02-13 08:30:00,21.0333333333333,25.6,15,516,0.00394201270140705,0
"2504",2015-02-13 08:31:00,21.05,25.5,17,518.5,0.00393056580376996,0
"2505",2015-02-13 08:31:59,21.1,25.34,14,519,0.00391783973869481,0
"2506",2015-02-13 08:32:59,21.1666666666667,25.2933333333333,23.6666666666667,520,0.00392672193648121,0
"2507",2015-02-13 08:34:00,21.2,25.295,31,518,0.00393507623242262,0
"2508",2015-02-13 08:35:00,21.23,25.23,23.6666666666667,515.333333333333,0.00393217865599575,0
"2509",2015-02-13 08:36:00,21.23,25.2,23.6666666666667,513.666666666667,0.00392747353414259,0
"2510",2015-02-13 08:37:00,21.29,25.2,31,519,0.00394204788657305,0
"2511",2015-02-13 08:38:00,21.2,25.2,19,519,0.00392020418856616,0
"2512",2015-02-13 08:38:59,21.2,25.29,19,513,0.00393429347565304,0
"2513",2015-02-13 08:39:59,21.2,25.29,19,520.5,0.00393429347565304,0
"2514",2015-02-13 08:41:00,21.2,25.23,19,518.333333333333,0.00392490054711932,0
"2515",2015-02-13 08:42:00,21.1666666666667,25.2,19,516,0.00391214105268426,0
"2516",2015-02-13 08:43:00,21.1,25.29,19,519,0.00391006059832138,0
"2517",2015-02-13 08:44:00,21.15,25.34,37,514,0.00392996390106742,0
"2518",2015-02-13 08:44:59,21.2,25.2,37,516,0.00392020418856616,0
"2519",2015-02-13 08:45:59,21.2,25.2,37,513,0.00392020418856616,0
"2520",2015-02-13 08:47:00,21.2,25.2,30.6666666666667,512,0.00392020418856616,0
"2521",2015-02-13 08:48:00,21.2,25.15,33.5,511,0.00391237708091832,0
"2522",2015-02-13 08:49:00,21.2,25.2,33,515,0.00392020418856616,0
"2523",2015-02-13 08:50:00,21.2,25.245,42,516.5,0.00392724875282402,0
"2524",2015-02-13 08:51:00,21.2,25.2,53,518,0.00392020418856616,0
"2525",2015-02-13 08:51:59,21.23,25.2933333333333,49.6666666666667,515.333333333333,0.00394211192332018,0
"2526",2015-02-13 08:53:00,21.245,25.245,58.5,514,0.00393817695145039,0
"2527",2015-02-13 08:54:00,21.26,25.23,56.6666666666667,512,0.0039394686609083,0
"2528",2015-02-13 08:55:00,21.29,25.295,58.5,509,0.0039570033225574,0
"2529",2015-02-13 08:55:59,21.29,25.2633333333333,64.6666666666667,510,0.00395201809782425,0
"2530",2015-02-13 08:57:00,21.29,25.345,328.5,519,0.00396487489170624,1
"2531",2015-02-13 08:57:59,21.29,25.4966666666667,499.333333333333,525,0.0039887531958881,0
"2532",2015-02-13 08:58:59,21.29,25.4633333333333,510.333333333333,528.666666666667,0.00398350506075498,0
"2533",2015-02-13 09:00:00,21.29,25.4266666666667,506.666666666667,536,0.00397773221374547,1
"2534",2015-02-13 09:01:00,21.29,25.7,511,532.666666666667,0.00402076872591321,1
"2535",2015-02-13 09:02:00,21.3233333333333,25.6,502,536,0.00401327093125944,1
"2536",2015-02-13 09:03:00,21.39,25.6,520,538.666666666667,0.00402981178884647,1
"2537",2015-02-13 09:04:00,21.5,25.84,491,540,0.0040955226782985,1
"2538",2015-02-13 09:04:59,21.5,25.65,508,549,0.00406521172368449,1
"2539",2015-02-13 09:06:00,21.5,25.65,508,549.5,0.00406521172368449,1
"2540",2015-02-13 09:07:00,21.575,25.625,511.5,547,0.004080034550054,1
"2541",2015-02-13 09:08:00,21.5666666666667,25.6,497,549,0.00407393612769248,1
"2542",2015-02-13 09:08:59,21.575,25.8975,496,560,0.00412370988441429,1
"2543",2015-02-13 09:10:00,21.6333333333333,26.1333333333333,507.666666666667,577.333333333333,0.00417649228861361,1
"2544",2015-02-13 09:10:59,21.6333333333333,25.8633333333333,509.666666666667,579,0.0041330555821899,1
"2545",2015-02-13 09:11:59,21.6,25.7,530,570,0.00409836066671354,1
"2546",2015-02-13 09:13:00,21.675,25.8675,528,573.75,0.00414434361465552,1
"2547",2015-02-13 09:14:00,21.7,25.84,516,578.5,0.00414628371264067,1
"2548",2015-02-13 09:15:00,21.7,25.865,534,585.5,0.00415032197693106,1
"2549",2015-02-13 09:16:00,21.7,25.865,539.25,587.25,0.00415032197693106,1
"2550",2015-02-13 09:16:59,21.79,25.79,541,585,0.00416118507305908,1
"2551",2015-02-13 09:17:59,21.79,25.8933333333333,559,584.333333333333,0.00417796977093578,1
"2552",2015-02-13 09:19:00,21.79,25.89,566.333333333333,589,0.00417742831502325,1
"2553",2015-02-13 09:20:00,21.865,25.9475,556,588.25,0.00420612157548839,1
"2554",2015-02-13 09:21:00,21.8233333333333,25.9266666666667,565,588,0.004191969015084,1
"2555",2015-02-13 09:22:00,21.89,25.84,583,588,0.00419501969730454,1
"2556",2015-02-13 09:23:00,21.89,25.6975,570.25,587,0.0041717302366383,1
"2557",2015-02-13 09:23:59,21.89,25.7,572,585,0.00417213880873795,1
"2558",2015-02-13 09:24:59,21.9175,25.7,589,579,0.00417919542097097,1
"2559",2015-02-13 09:26:00,21.9633333333333,25.76,585.333333333333,582.666666666667,0.00420083029796589,1
"2560",2015-02-13 09:27:00,21.945,25.89,592.5,585.5,0.00421742142433231,1
"2561",2015-02-13 09:28:00,22.025,25.7225,591.5,590,0.00421058943457796,1
"2562",2015-02-13 09:29:00,22.0666666666667,25.6333333333333,608,588.666666666667,0.00420664112017092,1
"2563",2015-02-13 09:29:59,22.1,25.575,606.5,586.5,0.00420559801411491,1
"2564",2015-02-13 09:30:59,22.1333333333333,25.4633333333333,602,586.666666666667,0.00419568362038902,1
"2565",2015-02-13 09:32:00,22.175,25.445,602,587.75,0.00420337117951009,1
"2566",2015-02-13 09:33:00,22.2225,25.4175,608.25,590,0.00421104455175592,1
"2567",2015-02-13 09:34:00,22.2225,25.3175,620.75,587.25,0.00419436533031372,1
"2568",2015-02-13 09:35:00,22.2,25.2,644,587,0.00416901364590065,1
"2569",2015-02-13 09:36:00,22.2675,25.175,629.5,579,0.00418211786187487,1
"2570",2015-02-13 09:36:59,22.29,25.2,660,578.5,0.00419207461976444,1
"2571",2015-02-13 09:38:00,22.315,25.2,642.5,581.25,0.00419850036792043,1
"2572",2015-02-13 09:39:00,22.3233333333333,25.2,635.333333333333,579,0.00420064421250195,1
"2573",2015-02-13 09:40:00,22.34,25.175,652.75,586,0.00420073506137317,1
"2574",2015-02-13 09:40:59,22.3566666666667,25.1333333333333,661.666666666667,582,0.00419801856017843,1
"2575",2015-02-13 09:42:00,22.3566666666667,25.1666666666667,682,575.666666666667,0.00420362385164725,1
"2576",2015-02-13 09:42:59,22.4175,25.1,667,584.25,0.00420805775291651,1
"2577",2015-02-13 09:43:59,22.39,25.05,686,584.5,0.00419255438088021,1
"2578",2015-02-13 09:45:00,22.39,24.9966666666667,671.333333333333,586.333333333333,0.0041835680794027,1
"2579",2015-02-13 09:46:00,22.5,25.025,699,585.25,0.00421663312117596,1
"2580",2015-02-13 09:47:00,22.5,25.1,714.5,578.5,0.00422935631170863,1
"2581",2015-02-13 09:48:00,22.5,25.05,705.5,580.5,0.00422087412724227,1
"2582",2015-02-13 09:49:00,22.5,24.9175,1021.25,577.5,0.00419839744963948,1
"2583",2015-02-13 09:49:59,22.5,24.84,717,577,0.00418525146153713,1
"2584",2015-02-13 09:51:00,22.5,24.815,726.5,572,0.00418101093795596,1
